Handicap,W1_ID,Family,Best_pattern,Best_index,Legal_replies,Within_one_of_global_best,No_White_capture_near_best,Global_best_pattern,Global_best_index
4,270,2,3398,-8.76,1811,0,0,3707,-11.39
4,270,3,3707,-11.39,786,3,3,3707,-11.39
4,270,4,5149,-8.17,1157,0,0,3707,-11.39
4,270,5,5706,-7.03,797,0,0,3707,-11.39
4,270,6,6503,-7.03,797,0,0,3707,-11.39
4,270,7,7300,-8.43,797,0,0,3707,-11.39
0,271,0,85,-3.93,797,3,3,85,-3.93
3,271,0,85,-6.93,797,0,0,818,-8.49
3,271,1,818,-8.49,1070,3,3,818,-8.49
3,271,2,3398,-7.76,1811,10,10,818,-8.49
4,271,0,85,-7.93,797,0,0,3707,-11.39
4,271,1,818,-9.49,1070,0,0,3707,-11.39
4,271,2,3398,-8.76,1811,0,0,3707,-11.39
